file_name,iso_code,latitude,longitude,pano_id,heading
000464.png,us,34.54119989841253,-88.22154232107884,ccFQmM04ISn202MJle9d3Q,299
000465.png,us,34.86663238735467,-115.1161780662862,8svZ1pCNU_2fqIWWFrvehQ,81
000472.png,us,45.02310668883242,-102.2115831308897,N459i2dnKIQNTQOTgCgOsQ,171
000474.png,us,28.72865647444327,-99.22853848872936,fD8_LGTiEASQSFyQl7_-DQ,54
000476.png,us,47.10888724576034,-104.7249759197309,KSYtb0AIB0RUyz3mBJVx-A,24
000478.png,us,34.7433970201828,-96.87109356418961,eenCvxZyqtz9ZGG0QiBZ6g,159
000481.png,us,37.96454760898313,-122.0179482158615,yquy5GgyxhK7yW2nwIIMPQ,162
000485.png,us,29.29427525316066,-81.32438965347268,dIhl_hFDcA0UKANoASSp6Q,217
000497.png,us,31.20483165818283,-81.82850778326603,G8V1nsf1Uc3uMpZOPIKRvg,28
000500.png,us,39.01308746754949,-83.37658840481728,5jO185tKHSQoBVm3DqV6dg,358
000501.png,us,37.71804339534415,-94.85603783031702,fJSbM_eSeL5nRRPBkbg-Qg,328
000505.png,us,39.37185183552554,-98.07887470640836,29dBq6iKdwLEUjjbFEL5qA,284
000511.png,us,45.34656440187457,-122.3471835760636,ICZeU6y8iSYv_j5XVjHJzA,271
000514.png,us,46.71822347609417,-118.736063542683,1FJ5p3PhwfksaDsOuqBstA,223
000516.png,us,35.0298279697133,-95.77621116106822,huyLd9sYobu9mGLFFU79FA,82
000519.png,us,40.89734406029802,-87.616921560186,8ehAVm_e67Pv7eJsmlcn9g,352
000524.png,us,47.12517024057366,-103.987812851937,OENGhxrsEWArsOPA2rulpw,177
000525.png,us,33.40219138828621,-90.69925164712588,q1l2CbjXSabNjTnZOlfC1Q,11
000533.png,us,34.60830671199138,-110.0897703768718,mdRwMmo5jy3gHLsx22Eh3w,17
000535.png,us,33.02206482027607,-100.4181708446411,4DfOUFgBN3HrfExnbR1ovA,58
000549.png,us,42.79825997818474,-123.7652055853426,ESdsx9_sZ1dNcp1kqC9IkA,83
000557.png,us,39.07967562572386,-79.92019717128552,QpYjDcwba7x89fRmkmBOjA,275
000558.png,us,46.41162300418241,-104.3039981978212,vrK8V7qF58KbE-6QItQk6g,55
000561.png,us,35.81912301118137,-82.3411125722239,AdKOSTYTLVTOk9k_PLQzuA,270
000562.png,us,32.37353000350121,-98.88656359474587,HrOgNRKp8cnx8x02d8Y2yQ,155
000564.png,us,40.50997158531619,-97.53907607578256,gGQ46XdkVUWsjQwkukoWrA,130
000565.png,us,47.98474583829717,-116.5639930832955,3LyJprkdQCMEDuM5YeS07w,238
000568.png,us,30.86612625657948,-101.4042582009852,puYQ2DgXgcxGqTXFbLNdsg,349
000574.png,us,31.37022322384707,-92.73134740820458,jf_VDARZU5VBNvMTrmilnA,250
000576.png,us,32.87849492650135,-109.2825532558621,cDBwaIMCy3_rfkm3Hhoy1g,75
000578.png,us,33.73037416206973,-82.68617239936569,bNN3r9HxHVQk6OTDGrjXrA,92
000579.png,us,34.07881031433169,-78.74091262939324,v6PG-yxCQdgsjQviB4CwMg,110
000581.png,us,37.58631168289789,-99.619967718416,IiFHSTDp-VpP6v8UB9ODSA,141
000589.png,us,39.28097491465576,-91.7426430299249,jWQcnc6yTmW6Tye5ajcToA,74
000590.png,us,43.2926323698865,-95.79566761713595,yEdyeb6MF8Zr8VyAMbVhLQ,155
000593.png,us,28.10991910381802,-100.0040336620716,LOddiwDe3AJiY_CVwkimeA,67
000606.png,us,36.48995596582698,-83.82415879775873,vXuap-pbdmqL-rLwaWRAGw,1
000609.png,us,35.871050422751,-75.89686269043104,ROcVfayOKLBACOqm-9n_kA,325
000612.png,us,33.74273702362458,-86.95307854502944,TyfvZB_FpYpwizWqasH47w,217
000616.png,us,36.66779930526626,-99.47203409538484,i8_10tVYOVZrxaBvoUKKbw,188
000618.png,us,35.62668205552939,-92.58057251117728,DuV-SjEdu3Tz5DZAMjvYaA,250
000619.png,us,35.55201677484007,-96.04675257068321,OSmCF1Fb75ZfNL4AvaZjQA,177
000620.png,us,43.69567139583109,-92.70947722813986,apDTrlPmdfE4LQ1ibmeh4g,93
000624.png,us,34.02122853202385,-91.76688983130113,j5_4R1mo8ekiuuyQg3A93g,249
000625.png,us,40.9929086562566,-82.32995959224249,xRdHIdvg9NPtZhlpOqW4Bw,85
000629.png,us,29.94182168654706,-104.2536895029742,M2OB4DpuLsCK3WyjMirUhA,228
000632.png,us,40.66274567167093,-96.29367787547922,rGDFgrZwGAlKbJ0ec2pPiQ,163
000633.png,us,35.95570662464912,-112.1317893679586,qcSGWxRTDu8s4xGT9a0k2w,234
000636.png,us,40.73149201023624,-79.1897390350389,9x93zwsAb2Yj59JhM_wDMw,232
000639.png,us,39.28932944060438,-85.2964238685762,MIQnEI-819IA_JrJ5omZuA,269
000642.png,us,32.76090358174141,-81.00294252728857,kpQ38IElpDAORekcgyjL8Q,332
000650.png,us,44.38495898007228,-123.6208710839774,C2cO1Wjxm8yLn1piNj0h8A,53
000658.png,us,36.74090566553863,-107.4104419578385,od-1j6J1V4XJh87xjxMMtg,320
000673.png,us,39.12532588794571,-99.54634347641695,FEviMXlGz3TQJDpgO9yEVw,228
000679.png,us,32.35214610585438,-112.3233342140343,1shEYrfQO6ANYU3CO9Xe1g,21
000690.png,us,41.46916857575876,-117.5343017632933,9_uwoBXcHzOhJxNTLBPkLA,52
000691.png,us,31.96915658802209,-97.61551102221183,5h3o9UytyxCITwFVYJxnAQ,235
000695.png,us,28.91210999517861,-99.03870395070084,jhzDzx5zx_Dg0P5gly3HPg,342
000707.png,us,41.47874722223007,-94.50936097559844,erc0PjIIasHyHdw4XwJLbg,93
000710.png,us,48.80939830594331,-105.7504550822496,6CW3cXiwC7As5WmlUdLosQ,89
000717.png,us,40.896401153558,-83.13169692738056,UTVgSVehItlOaa65MvZUnA,216
000728.png,us,48.84109512766753,-94.69822119839172,mo57pxKNtdvxWf9t8HG8Ig,149
000732.png,us,34.87163322326015,-99.30325329620575,rh9EuAqDpSH9u7I-IwIcyQ,30
000734.png,us,37.56224420065913,-78.18487571111376,kYC3sr6RaCVxNw4qwSbWbw,169
000738.png,us,41.14560316288739,-95.18493975649122,WecLJjETnmGKTnx_Me3Ktg,252
000740.png,us,34.88590105059355,-85.54899179938619,7ZwPZfDa6Vk0HQpDCw0uvw,192
000743.png,us,41.01018192631444,-91.52042617173292,DkbGTNAUP9NdT2OqZGGPaw,80
000749.png,us,35.47844898804151,-91.11022844775788,D8uxsiicQk5nM6Umbw1-oA,330
000752.png,us,33.89756363832446,-84.53638239198924,lBO8nGvccwoUhv4iOdLGWA,136
000754.png,us,40.76944617075207,-77.45088819279738,eQX5ZEUd3z2T4UdL43kdxA,106
000758.png,us,39.13308285456323,-99.56705838522643,YhEE1dOEmLTCglTIMKcMlA,122
000764.png,us,41.7964448364597,-106.7210997435591,D6ysnAd7C-8tmN3MHnLGNg,285
000766.png,us,42.89398213949698,-114.1743680017304,EiGhZot-1ELYnvvvGHYFbg,92
000774.png,us,45.22125043615212,-99.93963372185478,JSM88Z4DQsJuhV1CycsyzA,270
000775.png,us,35.91027392493983,-81.00776441264796,3wnrXJhUrSICks3QZfWJoQ,335
000778.png,us,38.85390045548729,-91.74920299715109,TkKrnqlFgj3GFpDPvq2HRA,133
000792.png,us,38.21898815811579,-79.14015418391584,4fuPGbmCVEqPKxhQNTOjWQ,238
000795.png,us,36.4399409033493,-91.02541146923261,QsL0az0YY7bjTn5mvEzlJQ,10
000797.png,us,34.52605774376208,-78.10621938811902,I6Sts94C2gdr7Gkc6BTlCQ,21
000804.png,us,26.81235862128317,-98.62825165829946,hLAknco_8gD5vL0_k-kh4w,296
000809.png,us,46.2923928150061,-109.5792282541779,DvYTJ7uLincAgMXI8j4AMQ,68
000813.png,us,40.41426762147405,-88.21355870653679,YHYxKBTU6fdsgtn73OXmJQ,333
000820.png,us,36.67241654040382,-84.64790030223891,lqQ6XLiFASdjk-kVBYINAA,165
000821.png,us,38.14079675918212,-120.8379896634239,wyxIf4PqBT02-Tveo4uwfA,341
000828.png,us,40.67451963330697,-91.92526747740295,XBUAUSUbOp2eubutidvHDA,73
000829.png,us,43.68851058014217,-106.2581940758592,EzYH1auBCsxPWDeqxyp8WA,288
000834.png,us,41.76327516406054,-71.01936046856164,bvv7k-LkBEWEolER7zH7Sg,115
000835.png,us,40.75012528167512,-75.66973662210155,GQl9XNrJ2gH6Rzz3d4LW-g,135
000836.png,us,44.72148690369178,-95.62459928189327,4YbCHkj2COnyq06BMrAcjA,220
000838.png,us,33.95464927653866,-113.1415866253777,k7ZZItes1obqaMggGtgdxQ,249
000842.png,us,44.20567979885227,-83.6900736209778,Alr3gRe6HJGYmEBeonY1Dg,157
000852.png,us,31.79336515618757,-96.56780721682615,s9HMe-xIiNSsRTLPGE_dnA,351
000857.png,us,33.03929850666253,-88.25745506096297,GbisGFxbpe9FkSrHnETnAg,162
000862.png,us,38.51078682715782,-81.6377340318803,X1tpupx1dU60WiUWH1r4xw,140
000864.png,us,36.69826096470914,-92.13557320294733,BAaHp-xH5z8b5ePRgKMnPA,192
000867.png,us,45.10782241618962,-102.5094628334415,sLs2ecvfg8HzrpxOY0whGw,187
000868.png,us,30.60358873438593,-83.41883077047679,vgUa-ePseBo0uGBDh3ErEg,48
000869.png,us,31.56578494290167,-103.883861017661,M0nUwUpz_UkigjtGJKt_MA,244
000870.png,us,43.30498725091856,-71.70896432910405,hqKDVi8jpz3xjPgxqObloA,240
000878.png,us,40.04886343487855,-75.68800206234856,9lVzDhWWtfn7tbXTQ-Y9hA,4
000882.png,us,34.70514454786642,-118.2544023844557,IPdV9bYLbizjDOvIgCnZfg,205
000883.png,us,43.13680730597672,-123.6974898712988,D3CFIkYSUqqwjcsJde0hig,26
000892.png,us,47.88800126962713,-112.6552326553045,YHS85AFb5CwrXihM1pP_5Q,181
000896.png,us,39.91287979473568,-91.18475604960416,7xReb4Xe0pqL5pNeM9wG3A,195
000903.png,us,43.40333788979931,-90.24426625553555,Daw01097WVqvtB3W3Hdokg,37
000906.png,us,30.05881298320081,-85.3032081066363,3XuW3sbJqdn7htBI0ZH63w,338
000915.png,us,40.15986558551044,-92.95574097064008,Q1opHfEXY4lu8ABrTis8AQ,96
000916.png,us,31.25583403130424,-85.42761387654059,bxcHhr6scx1czxIERm3dMw,324
000920.png,us,46.79934931622093,-123.7465280507311,WZ-4MreXeQMLhPl6eQT54g,257
000926.png,us,41.60221136103857,-117.5398046479122,RVBeVbm0RJyhDK33zc9bWQ,308
000928.png,us,38.80236196015677,-81.23540877355923,u4SWtre2bMippROSqKuLDg,337
000938.png,us,57.10594840108877,-133.8910588330578,tXy8UvSvKfF0hKms-NGQAw,217
000940.png,us,43.88868698045024,-119.5739862790345,LV6KH-2_gsKH_vSubtkT6A,275
000941.png,us,32.29437068535574,-82.80623350742891,STNneFhEiinTVGlzmZKL2Q,156
000943.png,us,37.98886200259695,-77.59372056723478,S2nxOPMnErlE-J59ss5tZQ,290
000946.png,us,40.74523119881758,-83.21884679511568,nq8qK0qbUoeq6bDpA79imA,124
000948.png,us,33.57518576752443,-89.8651121052896,rEoSehFuOM3mJzLa-JRYkg,63
000951.png,us,42.48672687658011,-76.37397733156295,xI0gJphplaoYUHMUZVMl2Q,18
000956.png,us,35.22256285640359,-92.6111845840651,Dam765oDZEECtIeJukQl4g,345
000958.png,us,47.07325481877317,-123.9249078874095,MEiW0o3yGqI-qeTa18U28Q,12
000962.png,us,37.20846535918668,-94.94933397036952,6U02dOdZ4r3TJkpm8BLE0Q,91
000964.png,us,42.48445060134867,-88.25869057141367,-QbkykyjeF_k1hl_8_rzTw,34
000967.png,us,41.55839747020048,-93.46224621722043,gRfrtIUGFmvwhnW12GCYNw,346
000968.png,us,36.47769505333402,-98.04032552317234,VlcoPW7HiPwLRv1xvR_oVQ,95
000969.png,us,31.121304928834,-87.52579519796596,uiyJJVtVwDLvM3PJDmcaXA,106
000970.png,us,48.04029293479734,-97.62251343551169,CHpWOOiT-jwjXEMSG7622A,334
000972.png,us,35.76870735299778,-115.6820626154871,bmk-aCmW4BSPJOvcRsiivA,224
000983.png,us,43.88535772129423,-75.36313044341327,5eDO83JSPoUhvMrTsKVWBA,65
000984.png,us,38.10069977731991,-121.7048029216292,rhSoJgpcordKDAyX4udmwQ,202
000985.png,us,45.54949082290032,-94.18038966848077,uX5SBH3ztOG-wgD5tjo37w,175
000990.png,us,48.08936710858185,-95.63616936646947,XE9sTz7oFVjBgOFu8NkMbw,312
000992.png,us,46.25714116077342,-99.42515547332219,JYAMgW7VTyjw7tP2x3Tzpw,264
000993.png,us,35.46675703757249,-105.7769883044728,foI_oL6_17T9X3xpqZwavg,334
000996.png,us,40.3046320473494,-83.76851360714181,VFqk757T8-ihXH8MA3iOEg,332
000997.png,us,41.64717365245428,-71.84053274827042,RIiYkRVK4P1-oBw54f3XWw,311
000998.png,us,31.85985687117987,-92.96038255298352,V_Rr87udRWNt_tCXy1yz5A,178
001003.png,us,34.088507361784,-100.1980799411695,HEY8fYNN3l6ekofvQWoZxw,233
001010.png,us,45.83124398002944,-120.8744621225955,JL384VbHB_jajy8WsppMnQ,171
001014.png,us,30.7094816309346,-100.6910988331031,h2u88vCxD-keGrlArFImCg,356
001023.png,us,36.29211842906579,-95.85708584679504,ueS67VXsEWfY6zJ7qQoFWQ,355
001026.png,us,41.00440655918358,-74.51820986339526,uZmNPWyTflbhlzfiJYTCDA,57
001029.png,us,36.66599188231437,-97.97600375410676,7s1qfyP7kvihsTt9AA3_Rw,261
001032.png,us,35.21227441085562,-105.9615065346687,wg4dmJw3JhG_-beMC17hTA,322
001036.png,us,42.16864301244047,-77.04840672894296,nstenDUlN1gJulx63wCR5Q,291
001040.png,us,48.44224300148881,-96.54092845540023,lc-V8yAM9w6CTHmsATLkPw,333
001042.png,us,47.55621698115765,-97.39405171072309,pnV_86Nd_kf4rlRC8yXgKA,249
001043.png,us,39.70333526187549,-85.82870985174875,CRLfpVw7JV_JsYPC7aFnpQ,39
001044.png,us,46.1306338430098,-88.6377232327727,ZecnlspEINI046L4P-sADw,267
001047.png,us,46.07866920849232,-97.21745497183475,1PPXKz-Zad-y9Q1LWq-KLg,160
001051.png,us,41.45029471760397,-81.36355884443071,SC1xtbdx9k-fRiS_ov752A,236
001055.png,us,34.98520250782684,-116.9961963321407,sArfjjT-rbTnJmFVHoKe3g,302
001070.png,us,33.58228356949179,-96.29925498691533,TkjauN3FnhxBEuWeDc9TMA,339
001071.png,us,35.8630464082247,-88.23181947250164,mhnmP7SJUbe85r0F90JCGQ,304
001072.png,us,35.08678641395495,-96.21373398336723,jdBtagLhdHCdr-Vqrrz8CA,286
001085.png,us,32.41767452977793,-104.3189632504391,45YN1QKU1LrXsYY6zs5l7Q,77
001086.png,us,33.51351290076458,-96.96563926747397,hey6D1yP9Wg1Kr74CQ5Xkw,151
001090.png,us,32.99174542612891,-89.64180270504232,JBq4w-xdHBnPsSku4TuITQ,161
001095.png,us,48.37201529027183,-111.7014305806571,qC0Y93sdjteOwLNYOiSTWA,271
001106.png,us,40.01043607701042,-122.0946270318546,8jUm90SpILF0lEvswTbFXA,288
001107.png,us,34.54667786328636,-81.9946866934658,2KWRQY3w1q8hG23bfURGkw,282
001109.png,us,33.87855848621579,-102.1546094201039,SY-C8agap-xWbHJfRrtzpw,88
001118.png,us,48.31929562377603,-96.47841272185967,8YGIeHHw-g6Rir5NzkDanw,179
001120.png,us,47.58624455126009,-110.7844559474685,vzT-GvA-GcFgdRM0aQJk8A,0
001122.png,us,45.52863489469423,-107.0489598326626,tuqdYMbaPGlh2x-Z1HAuqA,251
001124.png,us,31.34244669945938,-87.48682484946453,02NiKVeyTLJLcWBpd6mhyA,61
001127.png,us,38.9185059710297,-95.28848326423235,ojBf7qZ9vb2UOaalbQbLig,319
